chembl_id	molregno	target_kinase	canonical_smiles	scaffold_smile	similarity_smiles	standard_value	standard_type	pchembl_value	compound_name
CHEMBL458440	496732	Tyrosine-protein kinase SRC	Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccccc21)C(=O)O	C=C1C(=O)Nc2ccccc21	0.18840579710144928	10000.0	IC50		
CHEMBL458441	496731	Tyrosine-protein kinase ABL	Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O	C=C1C(=O)Nc2ccccc21	0.18309859154929578	10000.0	IC50		
CHEMBL458441	496731	Tyrosine-protein kinase receptor RET	Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O	C=C1C(=O)Nc2ccccc21	0.18309859154929578	10000.0	IC50		
CHEMBL458441	496731	Tyrosine-protein kinase SRC	Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O	C=C1C(=O)Nc2ccccc21	0.18309859154929578	10000.0	IC50		
CHEMBL458604	514831	Tyrosine-protein kinase ITK/TSK	CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(N)n2CCC(N)=O	O=C(Nc1ccc2[nH]cnc2c1)C1CCCCC1	0.13580246913580246	20000.0	IC50		
CHEMBL4586717	2457148	MAP kinase-interacting serine/threonine-protein kinase 1/2	CNC(=O)c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1	c1ccc(-c2cccnc2)cc1	0.11842105263157894	1900.0	IC50	5.72	
CHEMBL4586717	2457148	MAP kinase-interacting serine/threonine-protein kinase MNK1	CNC(=O)c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1	c1ccc(-c2cccnc2)cc1	0.11842105263157894	1900.0	IC50	5.72	
CHEMBL4586717	2457148	MAP kinase signal-integrating kinase 2	CNC(=O)c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1	c1ccc(-c2cccnc2)cc1	0.11842105263157894	630.0	IC50	6.2	
CHEMBL458797	514898	Tyrosine-protein kinase ITK/TSK	CC(=O)N(C)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O	O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.10526315789473684	59.0	IC50	7.23	
CHEMBL458798	514899	Tyrosine-protein kinase ITK/TSK	CCC(=O)N(C)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O	O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.10204081632653061	320.0	IC50	6.5	
CHEMBL459	3730	Tyrosine-protein kinase FYN	C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O	c1ccccc1	0.12962962962962962	5176.0	IC50	5.29	METHYLDOPA
CHEMBL4590346	2460777	PI4-kinase beta subunit	CC(=O)Nc1nc(C)c(-c2csc(NC(=O)CBr)n2)s1	c1nc(-c2cncs2)cs1	0.1	1670.0	IC50	5.78	
CHEMBL4590346	2460777	PI4-kinase beta subunit	CC(=O)Nc1nc(C)c(-c2csc(NC(=O)CBr)n2)s1	c1nc(-c2cncs2)cs1	0.1	1710.0	IC50	5.77	
CHEMBL4590346	2460777	PI4-kinase beta subunit	CC(=O)Nc1nc(C)c(-c2csc(NC(=O)CBr)n2)s1	c1nc(-c2cncs2)cs1	0.1	2110.0	IC50	5.68	
CHEMBL459428	447558	Cyclin-dependent kinase 2-associated protein 1	NC(=O)Nc1sc(-c2ccc(O)cc2)cc1C(=O)N[C@H]1CCCNC1	O=C(N[C@H]1CCCNC1)c1csc(-c2ccccc2)c1	0.10714285714285714	10200.0	IC50	4.99	
CHEMBL459428	447558	Serine/threonine-protein kinase Chk1	NC(=O)Nc1sc(-c2ccc(O)cc2)cc1C(=O)N[C@H]1CCCNC1	O=C(N[C@H]1CCCNC1)c1csc(-c2ccccc2)c1	0.10714285714285714	7.0	IC50	8.15	
CHEMBL4594348	2464779	Tyrosine-protein kinase BTK	C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1	c1cc([C@@H]2CCCNC2)c2cc[nH]c2c1	0.10526315789473684	33.0	IC50	7.48	ELSUBRUTINIB
CHEMBL459650	448649	Serine/threonine-protein kinase Chk1	CNCCNC(=O)c1cc(-c2ccccc2)sc1NC(N)=O	c1ccc(-c2cccs2)cc1	0.12	100.0	IC50	7.0	
CHEMBL459651	448650	Serine/threonine-protein kinase Chk1	CN(C)CCNC(=O)c1cc(-c2ccccc2)sc1NC(N)=O	c1ccc(-c2cccs2)cc1	0.11688311688311688	110.0	IC50	6.96	
CHEMBL460685	448454	Serine/threonine-protein kinase Chk1	CC1(C)CCCC(C)(C)N1Cc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1	c1csc(-c2ccc(CN3CCCCC3)cc2)c1	0.10989010989010989	17.0	IC50	7.77	
CHEMBL461029	513743	Tyrosine-protein kinase ITK/TSK	CNc1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O	O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.11363636363636363	76.0	IC50	7.12	
CHEMBL4634526	2471086	Tyrosine-protein kinase BTK	C#CC(=O)N[C@@H]1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N2CCCC2)c2cc[nH]c2c1	0.1	6.5	IC50	8.19	
CHEMBL4634526	2471086	Tyrosine-protein kinase BTK	C#CC(=O)N[C@@H]1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N2CCCC2)c2cc[nH]c2c1	0.1	7.2	IC50	8.14	
CHEMBL4636367	2472925	Protein kinase N1	COC(=O)Cn1c(-c2ccncc2)nc2c(C(N)=O)cccc21	c1ccc2[nH]c(-c3ccncc3)nc2c1	0.11538461538461539	25940.0	Ki	4.59	
CHEMBL4636367	2472925	Protein kinase N1	COC(=O)Cn1c(-c2ccncc2)nc2c(C(N)=O)cccc21	c1ccc2[nH]c(-c3ccncc3)nc2c1	0.11538461538461539	52840.0	IC50	4.28	
CHEMBL4636367	2472925	Protein kinase N2	COC(=O)Cn1c(-c2ccncc2)nc2c(C(N)=O)cccc21	c1ccc2[nH]c(-c3ccncc3)nc2c1	0.11538461538461539	2690.0	Ki	5.57	
CHEMBL4636367	2472925	Protein kinase N2	COC(=O)Cn1c(-c2ccncc2)nc2c(C(N)=O)cccc21	c1ccc2[nH]c(-c3ccncc3)nc2c1	0.11538461538461539	5400.0	IC50	5.27	
CHEMBL4640555	2477113	Tyrosine-protein kinase BTK	C=CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@H]2CCNC2)c2cc[nH]c2c1	0.1	1.6	IC50	8.8	
CHEMBL4640555	2477113	Tyrosine-protein kinase BTK	C=CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@H]2CCNC2)c2cc[nH]c2c1	0.1	6.9	IC50	8.16	
CHEMBL4643248	2479799	Tyrosine-protein kinase BTK	C=CC(=O)N1CC[C@@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@@H]2CCNC2)c2cc[nH]c2c1	0.1	8.4	IC50	8.08	
CHEMBL4643248	2479799	Tyrosine-protein kinase BTK	C=CC(=O)N1CC[C@@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@@H]2CCNC2)c2cc[nH]c2c1	0.1	300.0	IC50		
CHEMBL4646406	2482957	Tyrosine-protein kinase BTK	C=CC(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N2CCCC2)c2cc[nH]c2c1	0.1	4.2	IC50	8.38	
CHEMBL4646406	2482957	Tyrosine-protein kinase BTK	C=CC(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N2CCCC2)c2cc[nH]c2c1	0.1	270.0	IC50	6.57	
CHEMBL4649284	2485835	Tyrosine-protein kinase BTK	C#CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@H]2CCNC2)c2cc[nH]c2c1	0.1	2.4	IC50	8.62	
CHEMBL4649284	2485835	Tyrosine-protein kinase BTK	C#CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1	c1cc(N[C@H]2CCNC2)c2cc[nH]c2c1	0.1	9.4	IC50	8.03	
CHEMBL4650485	2486745	Tyrosine-protein kinase BTK	COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1	O=C(NCc1ccc(-c2cc[nH]n2)cc1)c1ccccc1	0.10679611650485436	1.0	IC50		PIRTOBRUTINIB
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	100.0	Kd	7.0	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	150.0	IC50	6.82	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	1200.0	IC50	5.92	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	1330.0	IC50	5.88	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	5000.0	IC50	5.3	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	5600.0	IC50	5.25	
CHEMBL46851	66954	Tyrosine-protein kinase SRC	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O	c1ccccc1	0.11475409836065574	6500.0	IC50	5.19	
CHEMBL469	5080	Serine/threonine-protein kinase PAK 1	O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	O=C(c1ccccc1)c1ccc2n1CCC2	0.11764705882352941	36000.0	IC50	4.44	KETOROLAC
CHEMBL470289	447817	Serine/threonine-protein kinase Chk1	NC(=O)Nc1sc(-c2cccc(C(N)=O)c2)cc1C(=O)N[C@H]1CCCNC1	O=C(N[C@H]1CCCNC1)c1csc(-c2ccccc2)c1	0.10112359550561797	5.0	IC50	8.3	
CHEMBL471093	448717	Serine/threonine-protein kinase Chk1	NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NCC1CNCCO1	O=C(NCC1CNCCO1)c1csc(-c2ccccc2)c1	0.10588235294117647	300.0	IC50	6.52	
CHEMBL471094	448715	Serine/threonine-protein kinase Chk1	NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC[C@H]1CCCNC1	O=C(NC[C@H]1CCCNC1)c1csc(-c2ccccc2)c1	0.10588235294117647	100.0	IC50	7.0	
CHEMBL471095	448716	Serine/threonine-protein kinase Chk1	NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC[C@@H]1CCCNC1	O=C(NC[C@@H]1CCCNC1)c1csc(-c2ccccc2)c1	0.10588235294117647	100.0	IC50	7.0	
CHEMBL4740090	2487758	Serine/threonine-protein kinase 17B	CC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cn1	c1cncc(-c2cc3ncncc3s2)c1	0.11538461538461539	37.0	IC50	7.43	
CHEMBL4740090	2487758	Serine/threonine-protein kinase 17B	CC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cn1	c1cncc(-c2cc3ncncc3s2)c1	0.11538461538461539	10000.0	IC50		
CHEMBL4741377	2489045	Dual-specificity tyrosine-phosphorylation regulated kinase 1A	CC(=O)Nc1nc2ccc(C(N)=O)cc2s1	c1ccc2scnc2c1	0.13793103448275862	15700.0	IC50	4.8	
CHEMBL4744604	2491962	Casein kinase I delta	NCCNC(=O)c1cnc(N)n2nc(-c3cccc(O)c3)nc12.O=C(O)C(F)(F)F	c1ccc(-c2nc3ccncn3n2)cc1	0.12087912087912088	1260.0	IC50	5.9	
CHEMBL4747753	2495111	Serine/threonine-protein kinase 17B	CC(=O)Nc1cccc(-c2cc3ncnc(SCC(=O)O)c3s2)c1	c1ccc(-c2cc3ncncc3s2)cc1	0.1111111111111111	35.0	IC50	7.46	
CHEMBL4747753	2495111	Serine/threonine-protein kinase 17B	CC(=O)Nc1cccc(-c2cc3ncnc(SCC(=O)O)c3s2)c1	c1ccc(-c2cc3ncncc3s2)cc1	0.1111111111111111	10000.0	IC50		
CHEMBL475816	475975	Casein kinase 1, delta tv1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	Cyclin-dependent kinase 5/CDK5 activator 1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	5600.0	IC50	5.25	
CHEMBL475816	475975	Dual specificity protein kinase CLK1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	Glycogen synthase kinase 3 alpha	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	Glycogen synthase kinase 3 beta	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	MAP kinase-interacting serine/threonine-protein kinase MNK1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	43.0	IC50	7.37	
CHEMBL475816	475975	MAP kinase signal-integrating kinase 2	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	38.0	IC50	7.42	
CHEMBL475816	475975	Protein kinase C alpha	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	1000.0	IC50	6.0	
CHEMBL475816	475975	Protein kinase C alpha	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	1020.0	IC50	5.99	
CHEMBL475816	475975	Protein kinase C beta	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	300.0	IC50	6.52	
CHEMBL475816	475975	Protein kinase C beta	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	350.0	IC50	6.46	
CHEMBL475816	475975	Protein kinase C gamma	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	5800.0	IC50	5.24	
CHEMBL475816	475975	Protein kinase C-like 1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	44.0	IC50	7.36	
CHEMBL475816	475975	Serine/threonine-protein kinase Aurora-B	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	2400.0	IC50	5.62	
CHEMBL475816	475975	Serine/threonine-protein kinase haspin	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	10000.0	IC50		
CHEMBL475816	475975	Serine/threonine-protein kinase PIM1	CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O	O=C1C=CC=C2Oc3ccccc3C12	0.11842105263157894	8100.0	IC50	5.09	
CHEMBL4760126	2507463	Serine/threonine-protein kinase 17B	CC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1	c1ccc(-c2cc3ncncc3s2)cc1	0.11538461538461539	13.0	IC50	7.89	
CHEMBL4760126	2507463	Serine/threonine-protein kinase 17B	CC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1	c1ccc(-c2cc3ncncc3s2)cc1	0.11538461538461539	1500.0	IC50	5.82	
CHEMBL4764548	2511885	Serine/threonine-protein kinase PLK1	O=C(O)CCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12	O=c1[nH]c2n[nH]c(=S)n2c2ccccc12	0.10227272727272728	5050.0	IC50	5.3	
CHEMBL4764836	2512173	Tyrosine-protein kinase SRC	CCOc1ccc2cc(-c3nn(C(C)CCO)c(N)c3C(N)=O)ccc2n1	c1cnc2ccc(-c3cc[nH]n3)cc2c1	0.10227272727272728	5400.0	IC50	5.27	
CHEMBL47660	69327	Tyrosine-protein kinase LCK	N#C/C(=C\c1cc(O)ccc1O)C(N)=O	c1ccccc1	0.12727272727272726	100000.0	IC50	4.0	
CHEMBL4776697	2513288	Serine/threonine-protein kinase PLK1	N[C@@H](CCC(=O)O)C(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12	O=c1[nH]c2n[nH]c(=S)n2c2ccccc12	0.14606741573033707	12650.0	IC50	4.9	
CHEMBL4783516	2520107	Serine/threonine-protein kinase 17B	CCOC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1	c1ccc(-c2cc3ncncc3s2)cc1	0.10714285714285714	40.0	IC50	7.4	
CHEMBL4783516	2520107	Serine/threonine-protein kinase 17B	CCOC(=O)c1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1	c1ccc(-c2cc3ncncc3s2)cc1	0.10714285714285714	870.0	IC50	6.06	
CHEMBL4787718	2524309	Tyrosine-protein kinase SRC	CCOc1ccc2cc(-c3nn(C(C)CCO)c(N)c3C(N)=O)ccc2c1	c1ccc2cc(-c3cc[nH]n3)ccc2c1	0.10227272727272728	10000.0	IC50	5.0	
CHEMBL4787823	2524414	Dual specificity mitogen-activated protein kinase kinase 4	CS(=O)(=O)Nc1c(F)ccc(C(=O)c2n[nH]c3ncc(-c4ccc(C(=O)OC[C@H](N)C(=O)O)cc4)cc23)c1F.Cl	O=C(c1ccccc1)c1n[nH]c2ncc(-c3ccccc3)cc12	0.13043478260869565	500.0	IC50		
CHEMBL4787873	2524464	Glycogen synthase kinase-3 beta	NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1O	O=C(Nc1cc(-c2nccs2)ccn1)C1CC1	0.1267605633802817	11.0	IC50	7.96	
CHEMBL479257	489830	MAP kinase p38 alpha	Cc1ccc(NC(=O)CC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1	O=C(NCC1CC1)c1ccc(-c2ccccc2)cc1	0.10227272727272728	330.0	Ki	6.48	
CHEMBL479257	489830	MAP kinase p38 alpha	Cc1ccc(NC(=O)CC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1	O=C(NCC1CC1)c1ccc(-c2ccccc2)cc1	0.10227272727272728	2100.0	IC50	5.68	
CHEMBL4793727	2530318	Casein kinase I delta	NCCNC(=O)c1cnc(N)n2nc(-c3cc(O)cc(O)c3)nc12.O=C(O)C(F)(F)F	c1ccc(-c2nc3ccncn3n2)cc1	0.11827956989247312	210.0	IC50	6.68	
CHEMBL4794603	2531194	Serine/threonine-protein kinase PLK1	CC(C)(C)OC(=O)CC[C@H](N)C(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12	O=c1[nH]c2n[nH]c(=S)n2c2ccccc12	0.10891089108910891	2330.0	IC50	5.63	
CHEMBL479820	473367	Tyrosine-protein kinase ZAP-70	COc1cc(Nc2nc(NCc3ccc(CC(=O)O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1	c1ccc(CNc2nc(Nc3ccccc3)cc3nccn23)cc1	0.1	240.0	IC50	6.62	
CHEMBL479821	473368	Tyrosine-protein kinase ZAP-70	COc1cc(Nc2nc(NCc3ccc(CC(N)=O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1	c1ccc(CNc2nc(Nc3ccccc3)cc3nccn23)cc1	0.1	480.0	IC50	6.32	
CHEMBL4799297	2535888	Cyclin-dependent kinase 13	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	800.0	Kd	6.1	
CHEMBL4799297	2535888	Cyclin-dependent kinase 7	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	680.0	Kd	6.17	
CHEMBL4799297	2535888	Inhibitor of nuclear factor kappa B kinase beta subunit	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	130.0	Kd	6.89	
CHEMBL4799297	2535888	Inhibitor of nuclear factor kappa B kinase beta subunit	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	170.0	Kd	6.77	
CHEMBL4799297	2535888	Inhibitor of nuclear factor kappa B kinase beta subunit	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	4000.0	IC50	5.4	
CHEMBL4799297	2535888	Myosin light chain kinase family member 4	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	700.0	Kd	6.16	
CHEMBL4799297	2535888	PITSLRE serine/threonine-protein kinase CDC2L1	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	420.0	Kd	6.38	
CHEMBL4799297	2535888	PITSLRE serine/threonine-protein kinase CDC2L2	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	399.0	Kd	6.4	
CHEMBL4799297	2535888	SPS1/STE20-related protein kinase YSK4	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F	c1ccc2c(c1)ncc1nccn12	0.10416666666666667	200.0	Kd	6.7	
CHEMBL481182	473300	Tyrosine-protein kinase ZAP-70	COc1cc(Nc2nc(NCc3ccc(C(=O)O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1	c1ccc(CNc2nc(Nc3ccccc3)cc3nccn23)cc1	0.102803738317757	180.0	IC50	6.75	
CHEMBL482508	509101	Thymidylate kinase	NC(=O)CCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1	O=c1ccn(Cc2ccccc2)c(=O)[nH]1	0.10666666666666667	39000.0	Ki	4.41	
CHEMBL482508	509101	Thymidylate kinase	NC(=O)CCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1	O=c1ccn(Cc2ccccc2)c(=O)[nH]1	0.10666666666666667	48000.0	Ki	4.32	
CHEMBL482509	509102	Thymidylate kinase	NC(=O)CCCc1ccc(Cn2cc(Cl)c(=O)[nH]c2=O)cc1	O=c1ccn(Cc2ccccc2)c(=O)[nH]1	0.10666666666666667	39000.0	Ki	4.41	
CHEMBL482509	509102	Thymidylate kinase	NC(=O)CCCc1ccc(Cn2cc(Cl)c(=O)[nH]c2=O)cc1	O=c1ccn(Cc2ccccc2)c(=O)[nH]1	0.10666666666666667	48000.0	Ki	4.32	
CHEMBL482519	509156	Thymidylate kinase	NC(=O)CCCCc1ccc(Cn2cc(Br)c(=O)[nH]c2=O)cc1	O=c1ccn(Cc2ccccc2)c(=O)[nH]1	0.10256410256410256	35000.0	Ki	4.46	
CHEMBL483288	507825	c-Jun N-terminal kinase 1	O=C(O)CCCNC(=O)c1ccc(-c2n[nH]c3ccccc23)cc1	c1ccc(-c2n[nH]c3ccccc23)cc1	0.10975609756097561	1400.0	IC50	5.85	
CHEMBL48384	75849	Tyrosine-protein kinase LCK	NC(=O)c1cc2ccc(O)c(O)c2cn1	c1ccc2cnccc2c1	0.10526315789473684	500.0	IC50	6.3	
CHEMBL4845709	2539480	Adaptor-associated kinase	COc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cnn(C)c1	c1ccc(-c2cn[nH]c2)cc1	0.1038961038961039	3900.0	IC50	5.41	
CHEMBL4845745	2539516	Adaptor-associated kinase	CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(F)c1	c1ccc(-c2cnco2)cc1	0.1111111111111111	43.0	IC50	7.37	
CHEMBL4846012	2539783	Adaptor-associated kinase	CCc1cc(NC(=O)[C@H](N)CC(C)C)ccc1-c1cnco1	c1ccc(-c2cnco2)cc1	0.10666666666666667	100.0	IC50	7.0	
CHEMBL484808	523470	Serine/threonine-protein kinase WEE1	NC(=O)CCn1c2ccc(O)cc2c2c3c(ccc21)C(=O)NC3=O	O=C1NC(=O)c2c1ccc1[nH]c3ccccc3c21	0.1125	20.89	IC50	7.68	
